student_id,t1_status,t1_outstanding,t1_days_late,t2_status,t2_outstanding,t2_days_late,income_encoded,sibling_count,transport_user,outstanding_growth,days_late_trend,both_terms_late,escalating,avg_outstanding,max_days_late,label
STU_715,1,4877,5,2,2310,4,1,0,0,-2567,-1,1,1,3594,5,0
STU_716,0,7,1,1,4533,3,2,1,0,4525,1,0,1,2270,3,0
STU_717,0,57,9,0,22,3,2,2,1,-35,-5,0,0,40,9,0
STU_718,0,39,8,0,81,8,2,5,1,41,0,0,0,60,8,0
STU_719,0,2,1,0,161,5,0,3,0,158,3,0,0,82,5,0
STU_720,0,48,3,0,94,0,1,0,1,45,-3,0,0,71,3,0
STU_721,1,1212,29,0,168,4,2,3,0,-1044,-24,0,0,690,29,0
STU_722,0,46,0,0,68,2,0,3,0,21,1,0,0,57,2,0
STU_723,1,351,82,1,6499,27,0,3,0,6148,-55,1,0,3425,82,0
STU_724,0,177,2,0,42,4,1,1,0,-135,1,0,0,110,4,0
STU_725,0,138,9,0,8,9,1,1,0,-130,0,0,0,73,9,0
STU_726,0,78,8,1,1232,61,2,1,0,1153,52,0,1,655,61,0
STU_727,0,74,5,0,150,6,0,0,1,75,1,0,0,112,6,0
STU_728,0,91,5,0,46,8,2,0,1,-45,3,0,0,69,8,0
STU_729,2,1109,53,2,1144,22,0,0,1,35,-31,1,0,1126,53,0
STU_730,1,472,13,1,1301,5,0,1,0,829,-8,1,0,886,13,0
STU_731,0,72,9,0,190,5,0,2,0,117,-4,0,0,131,9,0
STU_732,0,170,1,0,101,0,2,1,0,-69,0,0,0,136,1,0
STU_733,2,1150,62,1,2849,22,1,0,1,1699,-40,1,0,2000,62,0
STU_734,0,122,6,0,90,1,1,4,1,-32,-5,0,0,106,6,0
STU_735,0,72,5,1,1730,47,1,4,0,1657,41,0,1,901,47,0
STU_736,0,41,0,1,7978,1,2,3,0,7936,0,0,1,4010,1,0
STU_737,2,1965,17,2,3482,51,1,5,0,1517,34,1,0,2724,51,0
STU_738,0,97,8,0,7,5,2,1,0,-90,-3,0,0,52,8,0
STU_739,0,44,8,1,6192,0,1,4,0,6147,-8,0,1,3118,8,0
STU_740,2,3538,86,2,3602,120,1,0,1,64,34,1,0,3570,120,2
STU_741,0,33,8,0,173,2,1,1,1,139,-6,0,0,103,8,0
STU_742,0,155,5,1,995,4,1,0,0,839,-1,0,1,575,5,0
STU_743,0,45,8,1,2712,38,1,0,0,2666,29,0,1,1379,38,0
STU_744,1,123,7,2,8000,59,1,0,1,7877,52,1,1,4062,59,2
STU_745,0,90,1,0,129,6,0,2,0,38,5,0,0,110,6,0
STU_746,2,4047,18,2,8000,34,2,3,0,3953,16,1,0,6024,34,2
STU_747,0,175,4,1,10,76,1,2,0,-165,71,0,1,93,76,0
STU_748,0,173,5,0,37,7,1,0,0,-136,2,0,0,105,7,0
STU_749,2,760,12,2,1501,32,2,3,0,741,20,1,0,1130,32,0
STU_750,0,3,9,0,94,9,1,2,1,90,0,0,0,49,9,0
STU_751,0,85,2,1,82,52,0,1,0,-3,49,0,1,84,52,0
STU_752,0,121,1,0,112,3,2,2,0,-9,1,0,0,117,3,0
STU_753,0,111,5,0,58,3,1,1,1,-53,-1,0,0,85,5,0
STU_754,0,130,5,0,149,1,1,1,0,18,-3,0,0,140,5,0
STU_755,0,30,4,0,101,7,0,4,1,70,2,0,0,66,7,0
STU_756,0,129,7,0,32,7,2,1,1,-97,0,0,0,81,7,0
STU_757,1,581,16,1,864,49,1,1,0,283,33,1,0,722,49,0
STU_758,0,150,6,1,803,120,1,3,1,652,113,0,1,477,120,0
STU_759,2,1357,15,2,6270,0,2,2,0,4913,-15,1,0,3814,15,2
STU_760,0,141,0,0,117,9,2,0,1,-24,8,0,0,129,9,0
STU_761,0,9,5,0,75,2,0,0,0,65,-3,0,0,42,5,0
STU_762,0,81,8,1,691,87,1,0,1,609,78,0,1,386,87,0
STU_763,0,141,0,0,94,2,0,2,1,-47,2,0,0,118,2,0
STU_764,0,45,4,0,150,4,1,1,0,104,0,0,0,98,4,0
STU_765,1,253,50,2,6212,120,0,0,0,5959,70,1,1,3232,120,2
STU_766,1,3615,28,0,47,8,1,4,1,-3568,-19,0,0,1831,28,0
STU_767,2,8000,62,2,8000,0,2,1,1,0,-62,1,0,8000,62,2
STU_768,0,70,9,0,164,6,2,0,0,93,-2,0,0,117,9,0
STU_769,1,1127,12,1,3460,28,1,1,1,2333,16,1,0,2294,28,0
STU_770,0,119,0,0,27,9,2,2,0,-92,9,0,0,73,9,0
STU_771,0,94,8,1,1434,21,0,0,0,1339,12,0,1,764,21,0
STU_772,1,985,33,2,8000,32,2,1,0,7015,-1,1,1,4492,33,2
STU_773,0,86,4,0,123,5,0,3,0,36,0,0,0,105,5,0
STU_774,0,40,5,0,23,1,1,1,1,-17,-3,0,0,32,5,0
STU_775,0,42,8,0,169,0,2,1,0,126,-7,0,0,106,8,0
STU_776,0,1,7,0,199,6,0,1,1,197,0,0,0,100,7,0
STU_777,0,60,2,0,73,7,0,0,0,12,4,0,0,67,7,0
STU_778,0,149,0,1,3772,21,1,0,0,3622,20,0,1,1961,21,0
STU_779,2,5870,90,1,6421,50,1,1,0,551,-40,1,0,6146,90,0
STU_780,0,40,8,0,187,5,1,0,0,146,-3,0,0,114,8,0
STU_781,0,191,8,0,179,6,1,0,0,-12,-2,0,0,185,8,0
STU_782,0,100,9,0,12,5,1,3,0,-88,-3,0,0,56,9,0
STU_783,0,183,8,0,34,6,0,5,1,-149,-2,0,0,109,8,0
STU_784,0,141,5,0,151,1,1,3,0,9,-3,0,0,146,5,0
STU_785,0,144,4,0,138,2,0,3,0,-6,-1,0,0,141,4,0
STU_786,1,2059,56,1,4642,11,2,0,0,2583,-45,1,0,3350,56,0
STU_787,2,2712,2,1,1473,36,1,4,1,-1239,34,1,0,2092,36,0
STU_788,1,2922,120,1,7984,108,1,0,1,5062,-12,1,0,5453,120,2
STU_789,1,204,21,2,8000,72,1,4,0,7796,51,1,1,4102,72,2
STU_790,0,68,9,2,3681,120,2,5,0,3612,110,0,1,1875,120,2
STU_791,1,3192,12,1,2711,54,0,2,0,-481,42,1,0,2952,54,0
STU_792,0,67,3,0,156,2,1,5,1,88,-1,0,0,112,3,0
STU_793,0,163,6,2,5940,33,1,2,0,5776,26,0,1,3052,33,0
STU_794,0,26,6,0,63,4,1,1,0,36,-2,0,0,45,6,0
STU_795,0,34,2,0,144,7,0,1,0,109,4,0,0,89,7,0
STU_796,0,68,8,0,156,4,2,2,0,87,-4,0,0,112,8,0
STU_797,2,848,109,0,187,8,2,0,0,-661,-100,0,0,518,109,0
STU_798,0,69,1,0,74,9,1,2,1,4,7,0,0,72,9,0
STU_799,0,152,4,0,137,6,1,5,0,-15,2,0,0,145,6,0
STU_800,0,19,7,1,8000,12,2,0,1,7980,4,0,1,4010,12,0
STU_801,0,70,9,0,105,5,1,3,0,34,-4,0,0,88,9,0
STU_802,0,167,8,0,178,9,0,4,0,10,1,0,0,173,9,0
STU_803,0,13,9,1,1391,26,1,4,1,1377,16,0,1,702,26,0
STU_804,0,188,1,1,1369,40,1,4,0,1180,38,0,1,779,40,0
STU_805,0,197,0,1,729,86,1,1,1,531,85,0,1,463,86,0
STU_806,1,4083,61,2,8000,49,1,5,0,3917,-12,1,1,6042,61,2
STU_807,0,58,2,0,182,5,2,2,0,123,2,0,0,120,5,0
STU_808,0,74,8,2,1919,21,2,0,1,1844,12,0,1,997,21,0
STU_809,0,155,6,0,96,3,1,1,0,-59,-3,0,0,126,6,0
STU_810,0,119,9,0,163,8,0,2,1,43,0,0,0,141,9,0
STU_811,1,732,12,1,3806,21,2,0,0,3074,9,1,0,2269,21,0
STU_812,0,151,4,0,112,5,2,2,1,-39,1,0,0,132,5,0
STU_813,0,23,5,1,461,3,0,2,0,437,-2,0,1,242,5,0
STU_814,1,1371,2,0,73,3,2,0,0,-1298,1,0,0,722,3,0
STU_815,0,141,5,0,28,8,2,2,1,-113,2,0,0,85,8,0
STU_816,0,115,4,0,138,8,1,3,1,22,4,0,0,127,8,0
STU_817,0,177,4,0,96,5,1,1,1,-81,1,0,0,137,5,0
STU_818,2,1750,120,0,60,2,1,0,1,-1690,-117,0,0,905,120,0
STU_819,1,1214,19,1,889,25,0,0,1,-325,6,1,0,1052,25,0
STU_820,0,85,5,1,280,83,1,1,0,194,77,0,1,183,83,0
STU_821,0,98,3,0,185,3,2,4,0,86,0,0,0,142,3,0
STU_822,0,11,0,0,11,1,0,0,0,0,1,0,0,11,1,0
STU_823,2,539,10,1,1680,32,1,2,0,1141,22,1,0,1110,32,0
STU_824,2,297,59,0,102,3,1,0,0,-195,-55,0,0,200,59,0
STU_825,0,139,3,0,124,6,1,1,0,-15,2,0,0,132,6,0
STU_826,1,1159,8,0,61,3,2,3,0,-1098,-4,0,0,610,8,0
STU_827,0,5,5,0,193,4,1,2,1,187,0,0,0,99,5,0
STU_828,0,184,6,0,56,0,1,0,0,-128,-6,0,0,120,6,0
STU_829,0,170,6,0,118,9,1,1,0,-52,3,0,0,144,9,0
STU_830,0,104,8,0,199,5,1,0,0,94,-2,0,0,152,8,0
STU_831,2,1059,27,2,6682,95,0,1,1,5623,68,1,0,3870,95,2
STU_832,0,24,5,0,107,5,1,2,1,82,0,0,0,66,5,0
STU_833,0,72,8,0,198,8,0,0,1,125,0,0,0,135,8,0
STU_834,1,1011,19,2,6417,67,0,1,0,5406,48,1,1,3714,67,2
STU_835,1,6375,13,1,4495,3,1,1,0,-1880,-10,1,0,5435,13,0
STU_836,0,193,4,0,81,1,1,4,0,-112,-2,0,0,137,4,0
STU_837,0,114,4,0,67,6,2,5,0,-47,2,0,0,91,6,0
STU_838,0,177,7,0,69,7,1,0,0,-108,0,0,0,123,7,0
STU_839,0,130,1,0,152,5,1,2,0,21,3,0,0,141,5,0
STU_840,2,200,20,2,1360,6,1,1,0,1160,-14,1,0,780,20,0
STU_841,1,1203,67,2,8000,120,0,1,1,6797,53,1,1,4602,120,2
STU_842,0,94,3,1,7676,71,1,2,1,7581,67,0,1,3885,71,0
STU_843,0,173,2,1,3395,34,0,4,0,3221,31,0,1,1784,34,0
STU_844,0,58,5,0,199,6,2,4,0,140,0,0,0,129,6,0
STU_845,1,27,21,1,1664,76,0,2,0,1637,55,1,0,846,76,0
STU_846,0,171,7,0,188,3,1,1,0,16,-4,0,0,180,7,0
STU_847,0,117,3,1,2374,66,0,3,1,2256,62,0,1,1246,66,0
STU_848,0,177,9,0,44,0,2,1,0,-133,-9,0,0,111,9,0
STU_849,0,187,5,0,107,0,1,2,1,-80,-5,0,0,147,5,0
STU_850,0,10,3,0,45,2,1,1,0,34,-1,0,0,28,3,0
STU_851,0,100,8,1,5887,44,0,2,1,5786,35,0,1,2994,44,0
STU_852,2,2516,33,0,122,9,1,0,0,-2394,-23,0,0,1319,33,0
STU_853,1,42,73,1,255,12,0,0,1,213,-61,1,0,148,73,0
STU_854,1,3776,26,2,5401,59,2,4,0,1625,33,1,1,4588,59,2
STU_855,0,56,4,0,184,3,0,0,1,127,-1,0,0,120,4,0
STU_856,0,111,8,2,4328,93,0,1,0,4216,84,0,1,2220,93,0
STU_857,0,141,5,0,103,8,0,0,0,-38,3,0,0,122,8,0
STU_858,0,26,6,0,93,1,1,0,1,66,-5,0,0,60,6,0
STU_859,1,1894,22,2,2444,10,1,0,1,550,-12,1,1,2169,22,0
STU_860,0,121,8,0,138,6,0,0,1,16,-2,0,0,130,8,0
STU_861,0,189,2,0,56,1,2,3,1,-133,-1,0,0,123,2,0
STU_862,1,3767,113,0,89,5,1,1,1,-3678,-107,0,0,1928,113,0
STU_863,2,7814,46,1,3277,14,1,4,0,-4537,-32,1,0,5546,46,0
STU_864,0,101,6,0,192,7,1,2,0,90,0,0,0,147,7,0
STU_865,0,17,7,0,35,2,1,1,0,17,-4,0,0,26,7,0
STU_866,0,193,0,0,18,2,1,2,1,-175,2,0,0,106,2,0
STU_867,0,7,6,1,426,50,0,1,0,418,43,0,1,217,50,0
STU_868,0,150,4,0,179,9,0,2,0,28,5,0,0,165,9,0
STU_869,0,105,1,0,174,2,2,1,1,68,0,0,0,140,2,0
STU_870,2,2483,68,2,4721,9,2,1,1,2238,-59,1,0,3602,68,0
STU_871,0,13,1,0,132,7,1,3,0,118,5,0,0,73,7,0
STU_872,0,124,4,1,676,33,0,4,0,551,28,0,1,400,33,0
STU_873,0,117,3,0,14,0,1,3,0,-103,-2,0,0,66,3,0
STU_874,0,56,7,1,236,42,1,1,0,179,34,0,1,146,42,0
STU_875,1,3649,111,1,4940,46,0,3,0,1291,-65,1,0,4294,111,0
STU_876,0,60,6,0,65,3,0,1,1,4,-2,0,0,63,6,0
STU_877,0,89,0,0,186,9,1,1,1,96,9,0,0,138,9,0
STU_878,0,108,9,0,61,1,1,0,1,-47,-8,0,0,85,9,0
STU_879,1,660,28,0,188,5,0,2,0,-472,-22,0,0,424,28,0
STU_880,0,186,0,0,50,0,0,0,1,-136,0,0,0,118,0,0
STU_881,1,1242,49,1,505,41,0,1,0,-737,-8,1,0,874,49,0
STU_882,0,16,2,1,1310,41,1,3,0,1293,38,0,1,663,41,0
STU_883,0,77,5,0,152,1,0,0,1,74,-4,0,0,115,5,0
STU_884,0,120,4,0,100,3,0,0,0,-20,-1,0,0,110,4,0
STU_885,2,8000,8,2,8000,120,2,0,0,0,112,1,0,8000,120,2
STU_886,2,2949,5,1,3182,53,0,4,1,233,48,1,0,3066,53,0
STU_887,0,11,4,2,1920,59,1,1,0,1908,54,0,1,966,59,0
STU_888,0,56,0,0,39,0,0,1,1,-17,0,0,0,48,0,0
STU_889,0,163,9,0,177,9,0,3,0,13,0,0,0,170,9,0
STU_890,0,15,9,0,80,5,0,3,1,64,-3,0,0,48,9,0
STU_891,0,171,6,0,167,7,1,1,0,-4,0,0,0,169,7,0
STU_892,1,5750,26,1,4558,5,2,2,0,-1192,-21,1,0,5154,26,0
STU_893,2,8000,11,0,35,1,2,3,1,-7965,-9,0,0,4018,11,0
STU_894,0,72,7,1,1949,12,1,2,0,1876,4,0,1,1011,12,0
STU_895,0,122,0,0,49,1,1,0,0,-73,0,0,0,86,1,0
STU_896,1,213,4,1,1832,10,0,3,0,1619,6,1,0,1022,10,0
STU_897,1,549,24,0,163,5,0,1,0,-386,-18,0,0,356,24,0
STU_898,0,43,1,0,21,5,2,1,0,-22,3,0,0,32,5,0
STU_899,0,25,0,1,192,0,0,1,0,166,0,0,1,109,0,0
STU_900,0,62,4,1,1029,35,0,0,1,966,30,0,1,546,35,0
STU_901,0,102,1,0,166,7,0,0,0,63,6,0,0,134,7,0
STU_902,0,117,1,0,29,7,0,2,0,-88,5,0,0,73,7,0
STU_903,0,157,0,0,110,0,0,0,0,-47,0,0,0,134,0,0
STU_904,0,131,2,0,142,1,1,1,0,10,0,0,0,137,2,0
STU_905,0,121,7,0,172,8,1,1,1,50,1,0,0,147,8,0
STU_906,0,82,8,2,3744,104,2,0,0,3661,95,0,1,1913,104,0
STU_907,0,94,4,0,157,9,2,5,1,62,5,0,0,126,9,0
STU_908,1,2197,59,0,131,2,1,0,0,-2066,-56,0,0,1164,59,0
STU_909,1,1139,54,2,2498,97,0,1,1,1359,43,1,1,1818,97,2
STU_910,0,46,0,0,22,2,1,1,0,-24,1,0,0,34,2,0
STU_911,0,1,2,2,2787,33,1,0,1,2785,30,0,1,1394,33,0
STU_912,2,3781,120,2,3863,26,0,0,1,82,-94,1,0,3822,120,0
STU_913,0,40,7,1,8000,54,1,2,0,7959,46,0,1,4020,54,0
STU_914,0,178,6,0,3,0,1,4,0,-175,-5,0,0,91,6,0
STU_915,0,171,3,0,99,6,1,0,0,-72,3,0,0,135,6,0
STU_916,0,15,1,0,123,4,1,2,1,107,3,0,0,69,4,0
STU_917,0,21,7,0,138,6,0,2,0,116,-1,0,0,80,7,0
STU_918,1,5700,33,0,144,8,2,3,0,-5556,-24,0,0,2922,33,0
STU_919,0,121,7,2,4426,35,2,1,1,4304,27,0,1,2274,35,0
STU_920,0,54,5,1,8000,45,0,1,0,7945,39,0,1,4027,45,0
STU_921,2,4313,120,2,5683,111,2,1,1,1370,-9,1,0,4998,120,2
STU_922,0,118,9,0,139,4,1,2,1,20,-4,0,0,129,9,0
STU_923,0,64,9,0,47,1,2,3,1,-17,-8,0,0,56,9,0
STU_924,0,5,5,0,64,9,2,0,1,58,4,0,0,35,9,0
STU_925,0,150,5,0,184,0,1,1,0,33,-4,0,0,167,5,0
STU_926,0,42,2,1,693,20,0,4,0,650,17,0,1,368,20,0
STU_927,0,166,9,0,81,3,0,3,0,-85,-6,0,0,124,9,0
STU_928,0,84,4,0,8,5,1,5,0,-76,0,0,0,46,5,0
STU_929,0,115,1,0,10,5,1,2,1,-105,4,0,0,63,5,0
STU_930,0,174,4,1,1523,24,0,1,1,1348,19,0,1,849,24,0
STU_931,0,172,1,0,126,5,0,2,0,-46,4,0,0,149,5,0
STU_932,0,74,5,0,117,7,2,2,0,42,2,0,0,96,7,0
STU_933,0,41,5,0,127,2,2,0,1,85,-2,0,0,84,5,0
STU_934,0,155,3,0,143,3,1,1,0,-12,0,0,0,149,3,0
STU_935,2,2369,67,0,4,2,0,2,0,-2365,-64,0,0,1186,67,0
STU_936,0,38,9,0,21,8,0,0,0,-17,-1,0,0,30,9,0
STU_937,0,180,7,0,72,7,0,3,1,-108,0,0,0,126,7,0
STU_938,1,7225,2,0,31,8,2,2,1,-7194,6,0,0,3628,8,0
STU_939,0,5,3,1,55,4,0,4,1,49,0,0,1,30,4,0
STU_940,0,4,7,0,128,0,1,0,1,123,-6,0,0,66,7,0
STU_941,1,876,12,1,2155,14,0,1,0,1279,2,1,0,1516,14,0
STU_942,1,1096,39,0,151,1,1,2,0,-945,-37,0,0,624,39,0
STU_943,0,62,1,0,163,5,1,1,1,100,4,0,0,113,5,0
STU_944,0,64,3,0,133,9,2,2,0,68,6,0,0,99,9,0
STU_945,0,67,1,0,147,3,0,2,1,79,2,0,0,107,3,0
STU_946,1,2815,13,0,54,9,0,0,1,-2761,-3,0,0,1434,13,0
STU_947,0,11,0,1,93,35,0,1,1,81,34,0,1,52,35,0
STU_948,0,185,4,1,4591,8,2,1,1,4405,3,0,1,2388,8,0
STU_949,1,910,76,0,43,1,2,1,1,-867,-74,0,0,476,76,0
STU_950,0,199,3,0,58,9,1,4,1,-141,6,0,0,129,9,0
STU_951,1,712,21,2,8000,31,1,3,0,7288,10,1,1,4356,31,2
STU_952,0,154,1,0,198,9,1,2,0,43,7,0,0,176,9,0
STU_953,0,44,7,0,159,2,0,2,0,114,-5,0,0,102,7,0
STU_954,0,16,3,2,7615,27,2,1,1,7598,23,0,1,3816,27,2
STU_955,1,919,19,2,1703,22,1,4,0,784,3,1,1,1311,22,0
STU_956,0,171,7,0,194,3,1,2,1,22,-3,0,0,183,7,0
STU_957,0,80,8,0,139,6,1,2,0,58,-2,0,0,110,8,0
STU_958,0,140,8,0,189,9,0,3,1,48,1,0,0,165,9,0
STU_959,0,111,6,1,782,2,0,1,0,670,-4,0,1,447,6,0
STU_960,2,7597,120,2,8000,23,1,3,1,403,-97,1,0,7798,120,2
STU_961,0,63,5,0,171,0,0,0,0,107,-4,0,0,117,5,0
STU_962,0,104,7,0,30,6,1,1,0,-74,-1,0,0,67,7,0
STU_963,2,1509,109,2,3578,56,0,1,0,2069,-53,1,0,2544,109,0
STU_964,0,70,1,0,101,8,1,5,1,30,7,0,0,86,8,0
STU_965,0,178,3,1,843,2,0,3,0,664,-1,0,1,511,3,0
STU_966,0,33,7,0,67,6,1,2,0,33,0,0,0,50,7,0
STU_967,1,1988,19,1,851,59,1,2,1,-1137,40,1,0,1420,59,0
STU_968,0,115,3,0,97,2,0,2,1,-18,0,0,0,106,3,0
STU_969,0,131,4,0,125,3,1,4,1,-6,0,0,0,128,4,0
STU_970,0,38,6,0,101,3,1,1,0,62,-2,0,0,70,6,0
STU_971,0,78,9,0,193,2,1,1,0,114,-7,0,0,136,9,0
STU_972,0,189,4,1,1033,65,2,0,1,843,60,0,1,611,65,0
STU_973,0,49,2,0,50,8,1,3,0,0,6,0,0,50,8,0
STU_974,0,133,1,1,1934,32,0,2,1,1800,30,0,1,1034,32,0
STU_975,0,148,0,0,59,8,0,1,0,-89,8,0,0,104,8,0
STU_976,0,89,5,0,74,1,0,0,0,-15,-4,0,0,82,5,0
STU_977,0,187,5,0,20,0,1,3,0,-167,-4,0,0,104,5,0
STU_978,1,1799,1,2,4259,20,0,0,0,2460,19,1,1,3029,20,0
STU_979,1,2289,6,0,57,5,1,2,0,-2232,0,0,0,1173,6,0
STU_980,0,113,7,0,52,4,1,5,0,-61,-2,0,0,83,7,0
STU_981,0,138,2,1,5003,46,1,1,1,4864,43,0,1,2571,46,0
STU_982,0,118,3,0,161,2,2,0,0,42,0,0,0,140,3,0
STU_983,2,2557,6,2,1396,120,0,2,1,-1161,114,1,0,1976,120,0
STU_984,1,1138,89,2,1783,6,0,3,1,645,-83,1,1,1460,89,0
STU_985,1,25,15,0,183,3,1,1,1,158,-11,0,0,104,15,0
STU_986,0,42,4,0,16,8,1,4,0,-26,3,0,0,29,8,0
STU_987,0,7,7,0,165,7,1,0,1,157,0,0,0,86,7,0
STU_988,0,8,7,0,109,3,1,1,1,100,-3,0,0,59,7,0
STU_989,0,174,6,1,892,18,0,2,1,717,11,0,1,533,18,0
STU_990,0,135,8,2,663,107,2,3,1,527,98,0,1,399,107,0
STU_991,2,1674,120,0,140,5,2,0,1,-1534,-114,0,0,907,120,0
STU_992,0,122,5,0,7,2,1,3,1,-115,-3,0,0,65,5,0
STU_993,0,169,2,0,153,9,0,2,0,-16,6,0,0,161,9,0
STU_994,0,96,3,0,7,1,1,1,1,-89,-2,0,0,52,3,0
STU_995,1,779,17,0,91,0,1,0,0,-688,-16,0,0,435,17,0
STU_996,0,71,6,0,30,3,0,3,1,-41,-3,0,0,51,6,0
STU_997,0,185,1,0,165,7,2,0,0,-20,5,0,0,175,7,0
STU_998,1,5368,71,1,2624,70,0,1,0,-2744,-1,1,0,3996,71,0
STU_999,0,51,6,0,91,6,2,1,1,39,0,0,0,71,6,0
STU_1000,0,112,2,0,86,9,1,3,1,-26,7,0,0,99,9,0
STU_1001,0,106,4,1,776,26,0,2,0,669,21,0,1,441,26,0
STU_1002,0,27,7,0,96,0,1,3,0,68,-6,0,0,62,7,0
STU_1003,1,4163,103,2,2100,21,2,1,1,-2063,-82,1,1,3132,103,0
STU_1004,1,1270,16,1,715,25,1,2,0,-555,9,1,0,992,25,0
STU_1005,0,10,1,1,5179,46,2,2,1,5168,44,0,1,2595,46,0
STU_1006,0,189,2,1,1468,3,1,3,0,1278,0,0,1,829,3,0
STU_1007,0,128,2,0,189,2,1,4,1,60,0,0,0,159,2,0
STU_1008,0,175,5,0,15,2,2,0,1,-160,-3,0,0,95,5,0
STU_1009,0,135,5,1,231,20,0,2,0,95,14,0,1,183,20,0
STU_1010,0,71,2,0,31,0,1,0,0,-40,-1,0,0,51,2,0
STU_1011,0,102,0,1,2235,120,0,1,0,2132,119,0,1,1169,120,0
STU_1012,1,1475,35,1,5226,26,2,1,1,3751,-9,1,0,3350,35,0
STU_1013,0,192,9,0,165,6,2,1,0,-27,-3,0,0,179,9,0
STU_1014,0,50,4,0,14,0,0,1,1,-36,-4,0,0,32,4,0
STU_1015,0,174,8,0,39,0,1,2,0,-135,-8,0,0,107,8,0
STU_1016,1,249,36,2,2303,18,2,1,0,2054,-18,1,1,1276,36,0
STU_1017,0,134,5,0,125,8,0,2,0,-9,3,0,0,130,8,0
STU_1018,0,186,7,0,137,5,1,1,0,-49,-1,0,0,162,7,0
STU_1019,0,79,1,0,25,8,2,0,1,-54,6,0,0,52,8,0
STU_1020,0,190,6,0,189,8,0,3,1,-1,1,0,0,190,8,0
STU_1021,0,140,2,0,68,0,1,1,1,-72,-1,0,0,104,2,0
STU_1022,1,2896,71,0,143,2,0,1,0,-2753,-68,0,0,1520,71,0
STU_1023,2,3822,120,1,4725,11,2,2,1,903,-109,1,0,4274,120,0
STU_1024,1,1176,39,0,45,4,2,1,1,-1131,-34,0,0,610,39,0
STU_1025,0,92,0,1,1540,17,2,0,1,1447,16,0,1,816,17,0
STU_1026,0,113,8,0,164,4,1,1,0,50,-4,0,0,139,8,0
STU_1027,0,29,3,1,831,44,2,4,0,801,40,0,1,430,44,0
STU_1028,2,701,14,2,6522,68,2,2,0,5821,54,1,0,3612,68,2
STU_1029,0,166,4,0,52,1,1,2,1,-114,-3,0,0,109,4,0
STU_1030,0,3,3,0,138,2,2,2,0,134,0,0,0,71,3,0
STU_1031,0,54,6,0,62,5,0,0,0,7,-1,0,0,58,6,0
STU_1032,0,0,9,0,169,6,1,1,0,168,-2,0,0,85,9,0
STU_1033,0,83,0,0,43,6,0,2,1,-40,5,0,0,63,6,0
STU_1034,0,145,9,1,645,18,0,0,1,499,8,0,1,395,18,0
STU_1035,0,159,6,0,54,7,0,1,0,-105,1,0,0,107,7,0
STU_1036,1,2819,39,2,3409,87,1,1,0,590,48,1,1,3114,87,2
STU_1037,0,121,3,0,102,2,1,1,1,-19,-1,0,0,112,3,0
STU_1038,0,50,4,0,41,4,1,5,1,-9,0,0,0,46,4,0
STU_1039,0,184,8,2,7357,6,0,0,1,7172,-2,0,1,3771,8,0
STU_1040,0,155,4,0,48,8,1,1,1,-107,4,0,0,102,8,0
STU_1041,1,348,20,1,3212,118,1,0,1,2864,98,1,0,1780,118,0
STU_1042,0,139,0,0,116,6,2,5,1,-23,5,0,0,128,6,0
STU_1043,0,184,1,0,197,5,1,0,0,12,3,0,0,191,5,0
STU_1044,0,142,6,0,200,0,1,1,1,57,-6,0,0,171,6,0
STU_1045,2,3508,35,0,174,0,2,2,1,-3334,-34,0,0,1841,35,0
STU_1046,0,142,5,0,152,1,1,2,1,9,-4,0,0,147,5,0
STU_1047,0,8,1,0,77,0,0,1,0,68,0,0,0,43,1,0
STU_1048,0,77,4,1,833,25,0,1,0,755,20,0,1,455,25,0
STU_1049,0,81,3,0,191,3,2,1,0,109,0,0,0,136,3,0
STU_1050,0,33,4,0,5,6,0,1,0,-28,1,0,0,19,6,0
STU_1051,1,5515,92,1,2790,48,2,0,0,-2725,-44,1,0,4152,92,0
STU_1052,0,26,7,0,44,5,1,1,1,17,-1,0,0,35,7,0
STU_1053,1,134,120,0,112,4,2,1,0,-22,-115,0,0,123,120,0
STU_1054,0,160,8,0,93,2,2,1,0,-67,-6,0,0,127,8,0
STU_1055,0,197,4,0,115,9,2,2,0,-82,4,0,0,156,9,0
STU_1056,0,69,7,0,110,0,1,4,1,40,-6,0,0,90,7,0
STU_1057,1,6322,11,1,6593,83,2,2,0,271,72,1,0,6458,83,2
STU_1058,0,187,6,1,178,29,1,0,0,-9,22,0,1,183,29,0
STU_1059,1,551,60,1,532,9,1,0,1,-19,-51,1,0,542,60,0
STU_1060,1,498,11,0,64,1,1,4,0,-434,-9,0,0,281,11,0
STU_1061,2,8000,100,1,6808,26,2,1,1,-1192,-74,1,0,7404,100,0
STU_1062,0,17,1,0,94,4,2,0,1,76,2,0,0,56,4,0
STU_1063,0,172,0,1,8000,14,2,2,0,7827,13,0,1,4086,14,0
STU_1064,1,1106,120,0,76,2,1,2,0,-1030,-117,0,0,591,120,0
STU_1065,0,6,1,1,124,2,1,2,1,117,0,0,1,65,2,0
STU_1066,0,18,6,0,116,2,1,1,0,97,-4,0,0,67,6,0
STU_1067,0,9,0,0,127,3,0,0,0,117,3,0,0,68,3,0
STU_1068,0,66,6,2,593,4,0,4,0,526,-2,0,1,330,6,0
STU_1069,0,101,1,0,63,8,1,1,1,-38,7,0,0,82,8,0
